Symbol,Price~,"Exp Date",DTE,Type,Strike,Moneyness,Bid,Ask,Volume,"Open Int","OI %Chg",Vol/OI,IV,Delta,Time
SPCX,108.27,2026-08-07,2,Put,89.00,-17.80%,0.22,0.25,15164,13339,"+1,887.93%",1.14,159.85%,-0.042981,2026-08-05
SMMT,13.53,2026-09-18,44,Call,15.00,-10.86%,0,3.3,33,1050,"+1,881.13%",0.03,116.72%,0.48369,2026-08-05
FIS,42.84,2026-08-21,16,Call,45.00,-5.04%,0.55,0.9,20,3695,"+1,875.94%",0.01,43.05%,0.307241,2026-08-05
CRML,6.68,2027-01-15,163,Put,2.50,-62.57%,0.05,0.2,1,1571,"+1,863.75%",0,112.64%,-0.044322,2026-08-05
COHR,328.22,2026-08-07,2,Call,345.00,-5.11%,4,7.5,89,1075,"+1,854.55%",0.08,124.31%,0.310736,2026-08-05
HUT,92.76,2026-08-21,16,Call,150.00,-61.71%,0.01,0.67,31,18620,"+1,839.58%",0,121.23%,0.039181,2026-08-05
NOK,9.58,2026-09-11,37,Call,11.00,-14.82%,0.36,0.42,12,1084,"+1,768.97%",0.01,71.13%,0.312886,2026-08-05
COHR,328.22,2026-10-16,72,Put,240.00,-26.88%,15.6,17.3,18,2291,"+1,747.58%",0.01,98.72%,-0.171622,2026-08-05
RGTI,16.78,2026-09-18,44,Call,27.00,-60.91%,0.33,0.4,274,9095,"+1,733.67%",0.03,105.86%,0.136034,2026-08-05
CIFR,18.71,2027-03-19,226,Call,30.00,-60.34%,3.2,4.85,12,1588,"+1,725.29%",0.01,115.22%,0.483945,2026-08-05
TRMB,58.58,2026-08-21,16,Call,65.00,-10.96%,0.7,1.15,148,8282,"+1,708.30%",0.02,60.53%,0.22821,2026-08-05
ZETA,27.07,2026-08-07,2,Call,30.00,-10.82%,0.1,0.16,6421,6509,"+1,703.05%",0.99,113.85%,0.11998,2026-08-05
RKT,13.86,2026-11-20,107,Call,17.00,-22.66%,0.83,0.93,4,11438,"+1,701.26%",0,61.51%,0.339841,2026-08-05
PLTR,158.43,2026-08-14,9,Call,146.00,+7.85%,13.4,14.05,58,3818,"+1,684.11%",0.02,54.62%,0.842799,2026-08-05
ARM,274.58,2026-08-14,9,Call,400.00,-45.68%,0.1,0.35,321,1388,"+1,679.49%",0.23,105.69%,0.014696,2026-08-05
RKT,13.86,2026-10-16,72,Call,17.00,-22.66%,0.53,0.59,5092,5170,"+1,670.55%",0.98,60.87%,0.276515,2026-08-05
ZETA,27.07,2026-08-21,16,Call,24.50,+9.49%,2.85,3.75,7591,1133,"+1,670.31%",6.7,78.39%,0.75792,2026-08-05
LPG,43.05,2026-08-21,16,Call,46.50,-8.01%,0.1,1.5,4,1082,"+1,645.16%",0,57.96%,0.267142,2026-08-05
AAOI,128.56,2026-08-14,9,Call,170.00,-32.23%,2.75,4.5,437,1601,"+1,621.51%",0.27,181.23%,0.201436,2026-08-05
HPE,53.22,2026-08-07,2,Call,56.00,-5.22%,0.23,0.46,2338,2175,"+1,599.22%",1.07,79.49%,0.202238,2026-08-05
WEN,7.99,2026-11-20,107,Put,10.00,+25.16%,2.4,2.65,38,1026,"+1,581.97%",0.04,65.09%,-0.673508,2026-08-05
AMZN,272.65,2026-09-11,37,Put,235.00,-13.81%,0.94,1.28,70,1155,"+1,573.91%",0.06,34.97%,-0.077603,2026-08-05
MT,75.35,2026-09-18,44,Put,75.00,-0.46%,4.3,4.6,21,1069,"+1,570.31%",0.02,45.65%,-0.449538,2026-08-05
LITE,826.26,2026-08-07,2,Put,800.00,-3.18%,16.2,19.2,128,1707,"+1,557.28%",0.07,120.88%,-0.341757,2026-08-05
DIS,101.76,2026-08-14,9,Call,102.00,-0.24%,1.65,2,1408,1572,"+1,554.74%",0.9,30.33%,0.490908,2026-08-05
ALM,13.31,2026-09-18,44,Call,15.00,-12.70%,0.9,2,24,2643,"+1,521.47%",0.01,111.53%,0.458744,2026-08-05
GOOGL,362.43,2026-09-04,30,Call,375.00,-3.47%,8.75,9.5,3247,3064,"+1,521.16%",1.06,33.60%,0.391083,2026-08-05
U,35.47,2026-08-07,2,Call,35.50,-0.08%,2.65,2.94,270,2161,"+1,512.69%",0.12,268.30%,0.538255,2026-08-05
TTD,18.96,2026-09-04,30,Put,15.50,-18.25%,0.17,0.48,7,1932,"+1,483.61%",0,74.13%,-0.142915,2026-08-05
DVA,188.69,2026-10-16,72,Put,210.00,+11.29%,24.9,27.4,3446,3482,"+1,420.52%",0.99,39.28%,-0.696226,2026-08-05
NAVI,9.06,2027-01-15,163,Call,10.00,-10.38%,0.65,0.75,712,1320,"+1,400.00%",0.54,46.04%,0.410414,2026-08-05
CSCO,121.5,2026-08-21,16,Put,117.00,-3.70%,3.45,4.1,9,3961,"+1,394.72%",0,58.20%,-0.352714,2026-08-05
TENX,13.05,2026-10-16,72,Put,2.50,-80.84%,0.55,0.65,14,1654,"+1,390.09%",0.01,365.56%,-0.03336,2026-08-05
MDLN,36.67,2026-08-21,16,Put,37.50,+2.26%,1.75,3,422,2303,"+1,385.81%",0.18,63.32%,-0.53775,2026-08-05
AG,17.61,2026-09-18,44,Call,17.00,+3.46%,1.98,2.04,1356,5568,"+1,369.13%",0.24,69.14%,0.611357,2026-08-05
IREN,38.89,2026-08-14,9,Put,41.00,+5.43%,3.55,4.35,654,4624,"+1,367.94%",0.14,111.65%,-0.583193,2026-08-05
MAS,77.32,2026-10-16,72,Call,80.00,-3.47%,3,3.6,10,2138,"+1,364.38%",0,31.58%,0.4414,2026-08-05
MSFT,487.46,2026-08-14,9,Put,447.50,-8.20%,0.76,0.8,628,2322,"+1,360.38%",0.27,36.53%,-0.062837,2026-08-05
HUM,363.82,2026-09-18,44,Call,450.00,-23.69%,2.5,4.2,1,1750,"+1,358.33%",0,47.99%,0.120274,2026-08-05
PLTR,158.43,2026-09-04,30,Call,190.00,-19.93%,1.38,1.56,502,1062,"+1,335.14%",0.47,52.20%,0.131527,2026-08-05
DELL,462.7,2026-09-18,44,Put,460.00,-0.58%,53.35,55.95,43,3239,"+1,333.19%",0.01,89.34%,-0.427077,2026-08-05
TWLO,193.22,2026-08-07,2,Call,240.00,-24.21%,0,2.6,1,1172,"+1,329.27%",0,212.35%,0.09689,2026-08-05
MRCY,107.44,2026-08-21,16,Call,110.00,-2.38%,7.4,11.1,5,1106,"+1,317.95%",0,114.89%,0.511559,2026-08-05
INTC,101.06,2026-08-14,9,Call,125.00,-23.69%,0.43,0.52,223,7426,"+1,314.48%",0.03,90.40%,0.077605,2026-08-05
BG,106.62,2026-10-16,72,Put,105.00,-1.52%,4.4,5.7,33,1076,"+1,297.40%",0.03,31.70%,-0.422705,2026-08-05
PLTR,158.43,2026-08-07,2,Call,167.50,-5.72%,0.49,0.52,26126,11077,"+1,282.90%",2.36,65.85%,0.132685,2026-08-05
PDD,90.94,2026-08-14,9,Put,90.00,-1.03%,1.24,1.5,147,1242,"+1,264.84%",0.12,32.33%,-0.403389,2026-08-05
NB,5.02,2027-02-19,198,Call,7.50,-49.40%,0.85,0.95,95,1828,"+1,264.18%",0.05,104.56%,0.456895,2026-08-05
KLAC,192.8,2026-08-21,16,Put,108.00,-43.98%,0.1,0.4,15,1663,"+1,241.13%",0.01,131.61%,-0.01237,2026-08-05
QXO,15.9,2026-08-14,9,Call,14.00,+11.95%,2,2.25,1604,1187,"+1,233.71%",1.35,90.61%,0.834475,2026-08-05
WFC,89.17,2026-08-07,2,Put,89.00,-0.19%,0.8,0.93,256,2185,"+1,232.32%",0.12,36.15%,-0.46511,2026-08-05
HPE,53.22,2026-09-18,44,Call,80.00,-50.32%,0.75,0.96,775,3461,"+1,231.15%",0.22,88.03%,0.120771,2026-08-05
PLTR,158.43,2027-03-19,226,Call,165.00,-4.15%,26.25,26.7,426,12326,"+1,208.49%",0.03,55.76%,0.57262,2026-08-05
ALGM,41.8,2026-09-18,44,Call,50.00,-19.62%,1.95,2.25,4,1184,"+1,201.10%",0,81.40%,0.316761,2026-08-05
MCD,274,2026-10-16,72,Put,245.00,-10.58%,1.89,2.5,13,1668,"+1,193.02%",0.01,24.71%,-0.137022,2026-08-05
CLX,105.84,2026-09-18,44,Put,95.00,-10.24%,1.05,1.35,60,7320,"+1,191.01%",0.01,34.35%,-0.168374,2026-08-05
FLEX,121.88,2026-08-21,16,Put,120.00,-1.54%,6.6,7.9,15,4729,"+1,178.11%",0,81.67%,-0.427039,2026-08-05
PTON,6.52,2026-08-07,2,Put,7.00,+7.36%,0.67,0.71,10043,10319,"+1,175.53%",0.97,203.94%,-0.653284,2026-08-05
ADI,377.69,2026-08-07,2,Put,365.00,-3.36%,1.5,3.8,288,1737,"+1,167.88%",0.17,66.79%,-0.236217,2026-08-05
CPNG,16,2026-08-07,2,Put,17.00,+6.25%,0.67,1.31,1062,1208,"+1,158.33%",0.88,49.30%,-0.950927,2026-08-05
AMZN,272.65,2027-02-19,198,Call,325.00,-19.20%,13.35,13.95,3,1247,"+1,147.00%",0,36.18%,0.328228,2026-08-05
UEC,10.72,2026-08-14,9,Call,11.00,-2.61%,0.37,0.47,4949,5930,"+1,145.80%",0.83,80.12%,0.446327,2026-08-05
SHAK,74.33,2026-08-07,2,Call,70.00,+5.83%,3.8,5.5,4899,4943,"+1,141.96%",0.99,76.91%,0.861325,2026-08-05
VRT,277.94,2026-08-14,9,Put,225.00,-19.05%,0.62,0.85,63,1325,"+1,138.32%",0.05,83.63%,-0.046386,2026-08-05
RZLT,4.68,2026-10-16,72,Call,5.00,-6.84%,1.3,1.45,2,1952,"+1,127.67%",0,181.93%,0.629746,2026-08-05
MSFT,487.46,2026-08-07,2,Put,500.00,+2.57%,12.75,14.3,237,1507,"+1,125.20%",0.16,34.23%,-0.83853,2026-08-05
LUNR,13.99,2026-08-07,2,Put,13.50,-3.50%,0.24,0.31,232,1552,"+1,112.50%",0.15,118.74%,-0.325776,2026-08-05
CENX,46.9,2027-01-15,163,Put,40.00,-14.71%,4.6,6,1,1052,"+1,095.45%",0,74.90%,-0.276557,2026-08-05
CRWV,89.89,2026-08-07,2,Put,95.00,+5.68%,5.95,6.55,90,1525,"+1,091.41%",0.06,111.79%,-0.734158,2026-08-05
MARA,11.24,2026-08-28,23,Put,9.00,-19.93%,0.18,0.23,73,5472,"+1,086.98%",0.01,92.29%,-0.139142,2026-08-05
BMY,63.63,2026-08-14,9,Put,63.00,-0.99%,0.74,1.31,2600,3118,"+1,081.06%",0.83,33.17%,-0.414141,2026-08-05
AVGO,418.28,2026-08-07,2,Put,410.00,-1.98%,3.15,4.25,547,2397,"+1,075.00%",0.23,58.11%,-0.312155,2026-08-05
MSTR,98.37,2026-10-16,72,Call,130.00,-32.15%,4.5,4.85,2205,13242,"+1,072.90%",0.17,77.23%,0.267598,2026-08-05
AVGO,418.28,2026-08-07,2,Put,377.50,-9.75%,0.05,0.2,171,3424,"+1,072.60%",0.05,66.02%,-0.016734,2026-08-05
NVDA,219.22,2026-08-21,16,Put,217.50,-0.78%,5.9,6,1566,1555,"+1,069.17%",1.01,37.86%,-0.439125,2026-08-05
RDW,10.72,2026-09-04,30,Call,10.00,+6.72%,1.65,1.9,31,1099,"+1,069.15%",0.03,116.14%,0.649689,2026-08-05
MAS,77.32,2026-10-16,72,Put,70.00,-9.47%,1.2,1.6,6,2155,"+1,064.86%",0,31.79%,-0.211202,2026-08-05
WOLF,25.19,2026-08-14,9,Call,30.00,-19.09%,0.4,0.85,19,1671,"+1,052.41%",0.01,131.00%,0.228912,2026-08-05
IREN,38.89,2026-08-14,9,Put,29.00,-25.43%,0.17,0.24,322,31508,"+1,049.09%",0.01,126.76%,-0.057287,2026-08-05
EZPW,29.78,2027-03-19,226,Call,50.00,-67.90%,0.75,1.45,5,1068,"+1,048.39%",0,56.25%,0.18489,2026-08-05
SPCX,108.27,2026-08-07,2,Put,123.00,+13.60%,15.3,16.8,3548,4129,"+1,031.23%",0.86,177.67%,-0.816906,2026-08-05
MSFT,487.46,2026-08-07,2,Put,467.50,-4.09%,0.5,0.62,762,2094,"+1,025.81%",0.36,41.14%,-0.08183,2026-08-05
NB,5.02,2026-08-07,2,Call,5.00,+0.40%,0.15,0.35,123,2584,"+1,023.48%",0.05,161.90%,0.537801,2026-08-05
BWA,66.78,2026-08-21,16,Call,70.00,-4.82%,1.05,2.2,56,4246,"+1,023.28%",0.01,51.39%,0.354323,2026-08-05
KDP,30.75,2026-08-21,16,Put,29.00,-5.69%,0.25,0.5,64,1587,"+1,017.61%",0.04,41.03%,-0.232969,2026-08-05
DKNG,21.76,2026-08-21,16,Call,24.50,-12.59%,0.21,0.51,119,1282,+995.73%,0.09,66.58%,0.220727,2026-08-05
KO,86.83,2026-09-18,44,Call,95.00,-9.41%,0.27,0.39,1788,20727,+984.05%,0.09,20.47%,0.11326,2026-08-05
PLTR,158.43,2026-08-14,9,Call,162.50,-2.57%,3.45,3.7,9542,1477,+978.10%,6.46,52.85%,0.399969,2026-08-05
PATH,13.82,2026-09-11,37,Call,15.00,-8.54%,0.81,1.22,21,1724,+970.81%,0.01,82.99%,0.434951,2026-08-05
MRNA,56.26,2027-01-15,163,Put,37.00,-34.23%,2.46,3.4,3020,5404,+963.78%,0.56,81.72%,-0.142909,2026-08-05
CMG,34.5,2026-08-21,16,Put,36.00,+4.35%,1.87,2.16,80,1651,+958.33%,0.05,38.92%,-0.681245,2026-08-05
MSFT,487.46,2027-01-15,163,Call,615.00,-26.16%,8.95,9.9,10,5423,+957.12%,0,32.23%,0.18161,2026-08-05
NVDA,219.22,2026-08-10,5,Put,210.00,-4.21%,0.77,0.8,3526,1520,+955.56%,2.32,37.22%,-0.1545,2026-08-05
TE,5.47,2026-09-04,30,Call,7.00,-27.97%,0.45,0.7,36,1632,+952.90%,0.02,168.04%,0.395576,2026-08-05
CIFR,18.71,2026-08-28,23,Call,28.00,-49.65%,0.3,0.7,4,2118,+948.51%,0,139.72%,0.166598,2026-08-05
GSL,42.69,2026-08-21,16,Call,46.00,-7.75%,0,0.75,6,1013,+944.33%,0.01,40.17%,0.195698,2026-08-05
RDDT,155.26,2026-08-14,9,Put,160.00,+3.05%,8.65,9.35,7,1751,+930.00%,0,65.17%,-0.593514,2026-08-05
SPCX,108.27,2026-08-07,2,Put,124.00,+14.53%,16.15,17.05,2943,3126,+928.29%,0.94,161.56%,-0.858652,2026-08-05
HOOD,92.8,2026-08-21,16,Put,93.00,+0.22%,4.2,6.65,76,1131,+900.88%,0.07,69.57%,-0.473461,2026-08-05
DKNG,21.76,2026-08-28,23,Call,28.00,-28.68%,0.15,1.41,5,1076,+887.16%,0,116.40%,0.239134,2026-08-05
TWLO,193.22,2026-08-07,2,Call,215.00,-11.27%,3.3,5.7,140,1214,+886.99%,0.12,207.29%,0.268234,2026-08-05
META,588.77,2026-08-07,2,Call,632.50,-7.43%,0.49,0.54,642,1783,+885.08%,0.36,57.84%,0.049695,2026-08-05
RKLB,74.82,2026-08-07,2,Put,52.00,-30.50%,0.01,0.09,41,2140,+881.65%,0.02,223.30%,-0.011165,2026-08-05
RKT,13.86,2026-08-21,16,Call,15.50,-11.83%,0.07,0.31,5,5628,+877.08%,0,59.73%,0.206348,2026-08-05
SOFI,18.25,2026-08-28,23,Put,19.00,+4.11%,1.3,1.35,155,2000,+875.61%,0.08,49.67%,-0.598298,2026-08-05
PINS,23.36,2026-08-07,2,Put,23.50,+0.60%,0.37,0.66,531,2232,+874.67%,0.24,64.15%,-0.539347,2026-08-05
FLNC,14.23,2026-11-20,107,Put,13.00,-8.64%,2.55,3.2,15,1198,+873.98%,0.01,122.25%,-0.315538,2026-08-05
RIOT,21.5,2026-08-21,16,Call,22.50,-4.65%,1.5,1.97,270,1089,+872.32%,0.25,119.25%,0.479692,2026-08-05
SPCX,108.27,2027-03-19,226,Call,175.00,-61.63%,9.55,10.15,34,2940,+870.30%,0.01,74.90%,0.316243,2026-08-05
TSLA,321.55,2026-08-10,5,Call,360.00,-11.96%,0.21,0.22,975,2307,+869.33%,0.42,50.27%,0.029936,2026-08-05
NEE,85.91,2026-08-14,9,Call,86.00,-0.10%,1.12,2.22,563,1369,+864.08%,0.41,31.72%,0.502716,2026-08-05
NYT,65.48,2026-08-21,16,Put,70.00,+6.90%,3.7,6.1,53,1526,+859.75%,0.03,33.28%,-0.82144,2026-08-05
ZS,161.65,2026-08-14,9,Call,170.00,-5.17%,2.51,2.82,915,1241,+847.33%,0.74,56.63%,0.304345,2026-08-05
HNGE,80.79,2026-08-21,16,Put,70.00,-13.36%,0.3,1.25,13,1105,+844.44%,0.01,65.65%,-0.130869,2026-08-05
BBAI,3.03,2026-09-04,30,Call,3.00,+0.99%,0.07,0.3,91,4000,+843.40%,0.02,47.87%,0.56488,2026-08-05
WPM,122.82,2026-08-21,16,Put,95.00,-22.65%,0,0.35,6,1436,+838.56%,0,65.74%,-0.025957,2026-08-05
POET,8.09,2026-08-21,16,Call,7.50,+7.29%,1,1.27,46,4969,+830.52%,0.01,123.09%,0.666006,2026-08-05
VLO,302.39,2026-09-18,44,Call,380.00,-25.67%,1.65,2.4,282,3045,+828.35%,0.09,46.64%,0.094246,2026-08-05
CVNA,69.48,2026-08-07,2,Call,73.00,-5.07%,0.29,0.42,414,3077,+815.77%,0.13,71.27%,0.182287,2026-08-05
ZETA,27.07,2026-08-21,16,Call,24.00,+11.34%,3.2,4.35,8116,1509,+814.55%,5.38,85.27%,0.7801,2026-08-05
AMD,482.05,2026-08-10,5,Call,585.00,-21.36%,0.3,0.5,287,2913,+796.31%,0.1,81.40%,0.023922,2026-08-05
TSM,414,2026-08-14,9,Call,422.50,-2.05%,7.35,8.45,241,3594,+796.26%,0.07,44.07%,0.401695,2026-08-05
V,368.54,2026-08-21,16,Call,382.50,-3.79%,1.54,2.12,110,1932,+794.44%,0.06,20.58%,0.208309,2026-08-05
BTDR,11.06,2026-08-21,16,Put,9.00,-18.63%,0.3,0.6,44,7728,+793.41%,0.01,146.28%,-0.203052,2026-08-05
GS,1060.38,2026-08-28,23,Put,945.00,-10.88%,3.2,4.5,55,1050,+789.83%,0.05,35.13%,-0.086327,2026-08-05
C,137.64,2026-08-14,9,Call,138.00,-0.26%,2.25,2.69,334,1542,+786.21%,0.22,30.31%,0.491318,2026-08-05
MRK,128.33,2026-09-18,44,Call,145.00,-12.99%,0.6,0.72,1285,12569,+781.42%,0.1,27.79%,0.113949,2026-08-05
IOT,38.73,2026-08-07,2,Call,41.50,-7.15%,0,0.35,10,1588,+777.35%,0.01,85.02%,0.143877,2026-08-05
PLTR,158.43,2026-08-14,9,Put,150.00,-5.32%,1.88,1.98,3418,2195,+771.03%,1.56,52.91%,-0.239103,2026-08-05
BAX,27.33,2026-11-20,107,Call,32.50,-18.92%,1.1,1.5,183,1013,+751.26%,0.18,49.12%,0.316279,2026-08-05
VZ,46.47,2026-08-07,2,Put,48.00,+3.29%,1.49,2.3,1020,1062,+749.60%,0.96,66.93%,-0.735983,2026-08-05
YETI,52.51,2026-08-21,16,Call,55.00,-4.74%,1.3,1.85,476,2846,+744.51%,0.17,58.04%,0.379243,2026-08-05
PINS,23.36,2026-08-07,2,Put,24.00,+2.74%,0.79,0.98,5785,6148,+744.51%,0.94,72.17%,-0.683231,2026-08-05
WFC,89.17,2026-08-14,9,Put,88.00,-1.31%,0.98,1.16,15,1662,+743.65%,0.01,28.84%,-0.373641,2026-08-05
INTC,101.06,2026-08-07,2,Call,117.00,-15.77%,0.08,0.14,438,2525,+738.87%,0.17,107.14%,0.035554,2026-08-05
CPNG,16,2026-08-07,2,Put,16.50,+3.13%,0.21,0.94,2216,2624,+738.34%,0.84,52.54%,-0.779166,2026-08-05
HBM,25.9,2026-09-18,44,Call,30.00,-15.83%,0.9,1.1,829,1492,+738.20%,0.56,64.96%,0.301624,2026-08-05
ADTN,7.91,2027-01-15,163,Call,16.00,-102.28%,0.2,0.45,4,1101,+734.09%,0,85.91%,0.169558,2026-08-05
CMG,34.5,2026-08-21,16,Call,37.00,-7.25%,0.33,0.42,5707,42976,+730.61%,0.13,41.21%,0.226811,2026-08-05
BX,136.03,2026-08-21,16,Put,127.00,-6.64%,0.81,1.01,24,1340,+727.16%,0.02,35.16%,-0.165441,2026-08-05
CG,49.84,2026-08-21,16,Put,42.50,-14.73%,0.1,0.15,5,2195,+722.10%,0,49.32%,-0.054971,2026-08-05
AG,17.61,2026-12-18,135,Call,19.00,-7.89%,2.32,2.81,23,2268,+721.74%,0.01,71.05%,0.527082,2026-08-05
ASTS,68.38,2026-10-16,72,Put,65.00,-4.94%,9.55,10.4,8,7585,+720.00%,0,100.81%,-0.363315,2026-08-05
LVS,45.85,2026-08-07,2,Call,47.00,-2.51%,0.01,0.23,172,3002,+715.76%,0.06,36.21%,0.181736,2026-08-05
BE,234.33,2026-08-07,2,Put,220.00,-6.12%,3.9,4.4,1333,4352,+714.98%,0.31,144.52%,-0.259443,2026-08-05
NTRA,274.62,2026-08-21,16,Call,310.00,-12.88%,2.6,6.3,241,1282,+711.39%,0.19,66.88%,0.216469,2026-08-05
ECO,60.62,2026-08-21,16,Put,55.00,-9.27%,0,2.15,3,1711,+710.90%,0,63.20%,-0.218718,2026-08-05
SNAP,5.33,2026-08-07,2,Put,6.00,+12.57%,0.64,0.74,1199,1548,+710.47%,0.77,119.30%,-0.902725,2026-08-05
WULF,18.07,2028-01-21,534,Put,20.00,+10.68%,7.8,8.3,14,5873,+704.52%,0,65.12%,-0.383423,2026-08-05
RIVN,15.56,2026-10-16,72,Call,18.00,-15.68%,0.85,0.91,107,5422,+704.45%,0.02,61.21%,0.35455,2026-08-05
VZ,46.47,2026-09-04,30,Call,51.00,-9.75%,0.09,0.23,18,1062,+692.54%,0.02,25.37%,0.102462,2026-08-05
RTX,222.31,2026-08-07,2,Call,230.00,-3.46%,0.15,0.25,1426,1557,+690.36%,0.92,32.66%,0.082391,2026-08-05
MSFT,487.46,2026-08-17,12,Call,495.00,-1.55%,6.95,8.45,494,1556,+689.85%,0.32,30.62%,0.408302,2026-08-05
UBER,68.18,2026-08-21,16,Put,61.00,-10.53%,0.11,0.17,84,1990,+689.68%,0.04,35.79%,-0.061536,2026-08-05
PLTR,158.43,2027-02-19,198,Put,115.00,-27.41%,6.3,6.6,7,1857,+683.54%,0,56.65%,-0.153627,2026-08-05
HPE,53.22,2026-11-20,107,Put,47.00,-11.69%,5.05,5.4,493,1362,+673.86%,0.36,75.71%,-0.299358,2026-08-05
NMR,9.93,2026-10-16,72,Call,10.00,-0.70%,0.5,0.65,1003,1080,+671.43%,0.93,35.24%,0.505754,2026-08-05
LPG,43.05,2026-08-21,16,Call,49.00,-13.82%,0.1,0.7,21,2311,+665.23%,0.01,59.30%,0.152101,2026-08-05
EOSE,3.82,2026-09-18,44,Call,4.50,-17.80%,0.16,0.64,1353,3531,+662.63%,0.38,119.33%,0.429542,2026-08-05
QCOM,157.53,2026-08-07,2,Put,144.00,-8.59%,0.04,0.33,19,3669,+659.63%,0.01,74.92%,-0.049653,2026-08-05
SOUN,6.43,2026-08-07,2,Put,8.00,+24.42%,1.58,1.91,43,3439,+647.61%,0.01,329.38%,-0.780485,2026-08-05
WSM,248.24,2026-09-18,44,Put,240.00,-3.32%,10.7,12.1,4,1802,+644.63%,0,45.85%,-0.3787,2026-08-05
INTC,101.06,2026-08-10,5,Call,110.00,-8.85%,0.92,1.04,1201,1527,+641.26%,0.79,79.72%,0.195609,2026-08-05
SKHY,151.03,2027-06-17,316,Call,180.00,-19.18%,43,47.2,3,1165,+637.34%,0,95.74%,0.612993,2026-08-05
ENPH,38.95,2026-12-18,135,Call,60.00,-54.04%,3.05,3.75,165,9282,+632.60%,0.02,91.25%,0.317205,2026-08-05
WULF,18.07,2026-08-07,2,Put,17.50,-3.15%,0.32,0.39,1570,2410,+632.52%,0.65,112.65%,-0.338567,2026-08-05
ANET,197.31,2026-08-07,2,Call,185.00,+6.24%,12.55,13.8,262,3141,+632.17%,0.08,81.23%,0.865397,2026-08-05
ON,76.91,2026-09-18,44,Put,70.00,-8.98%,4.15,4.6,820,8492,+632.07%,0.1,73.34%,-0.304433,2026-08-05
KO,86.83,2026-08-07,2,Call,86.00,+0.96%,1.07,1.28,231,3540,+629.90%,0.07,26.52%,0.692254,2026-08-05
DDOG,283.17,2026-09-18,44,Put,240.00,-15.25%,9.25,10.6,127,1116,+620.00%,0.11,73.13%,-0.213646,2026-08-05
EIX,68.32,2026-09-18,44,Call,80.00,-17.10%,0.65,1.05,13,2958,+612.77%,0,43.80%,0.164883,2026-08-05
SMR,9.38,2026-08-07,2,Put,9.00,-4.05%,0.28,0.34,3477,5650,+612.48%,0.62,175.82%,-0.35042,2026-08-05
NTRA,274.62,2026-08-21,16,Put,230.00,-16.25%,1.5,4.3,3,1139,+607.45%,0,78.54%,-0.12113,2026-08-05
MRK,128.33,2026-08-07,2,Put,127.00,-1.04%,0.54,1.28,39,1764,+605.60%,0.02,39.35%,-0.354198,2026-08-05
CRM,192.98,2026-08-28,23,Call,190.00,+1.54%,11.8,12.8,36,2357,+603.58%,0.02,55.23%,0.576569,2026-08-05
SNDK,1350.5,2026-08-07,2,Put,800.00,-40.76%,0.15,0.25,1492,8425,+597.43%,0.18,260.32%,-0.002447,2026-08-05
TSLA,321.55,2026-08-12,7,Call,360.00,-11.96%,0.51,0.54,795,1909,+596.72%,0.42,50.09%,0.056627,2026-08-05
POET,8.09,2026-08-21,16,Call,8.50,-5.07%,0.67,0.73,94,1863,+592.57%,0.05,128.13%,0.482344,2026-08-05
NXT,99.81,2026-08-21,16,Put,80.00,-19.85%,0.4,0.95,13,2238,+590.74%,0.01,81.20%,-0.081509,2026-08-05
U,35.47,2026-08-07,2,Call,36.00,-1.49%,2.29,2.57,4689,3770,+584.21%,1.24,254.69%,0.506635,2026-08-05
AAL,16.58,2026-08-14,9,Call,16.00,+3.50%,0.82,0.97,274,4996,+582.51%,0.05,54.39%,0.678027,2026-08-05
CRCL,63.28,2026-10-16,72,Put,45.00,-28.89%,1.81,2.2,74,4289,+578.64%,0.02,86.39%,-0.136268,2026-08-05
MSTR,98.37,2027-03-19,226,Put,80.00,-18.67%,12.8,14.1,57,2450,+574.93%,0.02,81.19%,-0.25061,2026-08-05
IE,10.65,2026-08-21,16,Call,12.50,-17.37%,0.2,0.25,113,2116,+573.89%,0.05,87.46%,0.219309,2026-08-05
CMG,34.5,2026-08-07,2,Call,35.00,-1.45%,0.25,0.38,1602,2213,+568.58%,0.72,51.18%,0.361047,2026-08-05
CMCSA,24.75,2026-08-28,23,Call,25.00,-1.01%,0.7,0.83,13,3312,+562.40%,0,35.98%,0.468911,2026-08-05
ECHO,87.73,2026-12-18,135,Call,120.00,-36.78%,3.9,4.6,20,23115,+559.86%,0,59.85%,0.261252,2026-08-05
VST,140.58,2026-08-07,2,Call,155.00,-10.26%,0.69,0.89,2349,4179,+549.92%,0.56,115.11%,0.135316,2026-08-05
ONDS,8.87,2026-08-14,9,Call,11.50,-29.65%,0.08,0.15,203,2563,+548.86%,0.08,135.12%,0.132725,2026-08-05
AME,254.76,2026-09-18,44,Put,230.00,-9.72%,1.1,3.2,1,1025,+548.73%,0,30.58%,-0.147142,2026-08-05
ECHO,87.73,2026-12-18,135,Call,100.00,-13.99%,8,9.4,8,11468,+546.45%,0,59.84%,0.444866,2026-08-05
AZN,161.5,2026-08-21,16,Call,155.00,+4.02%,6.7,8.5,1448,1477,+542.17%,0.98,26.58%,0.775557,2026-08-05
CMG,34.5,2026-08-07,2,Put,34.50,0.00%,0.46,0.56,482,6672,+533.02%,0.07,50.36%,-0.490841,2026-08-05
HL,16.54,2026-08-21,16,Put,15.50,-6.29%,0.45,0.54,41,1049,+531.93%,0.04,69.72%,-0.299082,2026-08-05
