Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
CRON,"Cronos Group Inc",3.41,0.1,+3.02%,10.55%,13%,5527,4.6%,95.4%,0.048169922245401
EOG,"Eog Resources",150.21,-2.84,-1.86%,46.67%,33%,5513,13.7%,86.3%,0.15843664635428
NLY,"Annaly Capital Management Inc",23.25,0.09,+0.39%,7.95%,8%,5369,33.0%,67.0%,0.49180327868852
XPOF,"Xponential Fitness Inc Cl A",5.11,-0.08,-1.54%,14.22%,3%,5332,100.0%,0.0%,999.99
ABCL,"Abcellera Biologics Inc",10.61,-0.71,-6.27%,3.15%,4%,5303,35.0%,65.0%,0.5388856645386
NVAX,"Novavax Inc",8.86,-0.08,-0.89%,8.64%,18%,5292,32.4%,67.6%,0.47903856903298
SG,"Sweetgreen Inc Cl A",7.01,0.02,+0.29%,20.07%,24%,5264,8.9%,91.1%,0.097810218978102
FLY,"Firefly Aerospace Inc",23.1,-1.35,-5.52%,34.25%,16%,5238,26.9%,73.1%,0.36869610661092
S,"Sentinelone Inc Cl A",20.82,-0.37,-1.75%,61.06%,82%,5237,36.8%,63.2%,0.58313180169287
CIEN,"Ciena Corp",371.95,-23.84,-6.02%,65.06%,55%,5221,52.2%,47.8%,1.0934242181235
OMER,"Omeros Corp",19.32,0.05,+0.26%,2.02%,2%,5212,19.5%,80.5%,0.24272770624702
PBF,"PBF Energy Inc",69.51,-4.02,-5.47%,51.35%,71%,5203,13.8%,86.2%,0.1595720971696
FIGR,"Figure Technology Solutions Inc Cl A",38.64,-0.46,-1.18%,13.50%,14%,5167,32.4%,67.6%,0.4792442026911
NVS,"Novartis Ag ADR",158.02,-0.84,-0.53%,99.97%,99%,5154,37.3%,62.7%,0.59615980179622
ULTA,"Ulta Beauty Inc",538.76,17.3,+3.32%,69.16%,90%,5151,55.8%,44.2%,1.2611940298507
ERII,"Energy Recovery Inc",7.8,-0.1,-1.27%,32.09%,39%,5132,98.6%,1.4%,71.281690140845
INOD,"Innodata Inc",57.13,-7.08,-11.03%,23.68%,18%,5033,35.5%,64.5%,0.55100154083205
P,"Everpure Inc",100.44,-8.11,-7.47%,66.79%,87%,5013,58.2%,41.8%,1.3928400954654
EXC,"Exelon Corp",44.34,0.56,+1.28%,21.05%,14%,4989,5.3%,94.7%,0.056320135507093
ALK,"Alaska Air Group",41.56,1.15,+2.85%,18.47%,32%,4984,44.7%,55.3%,0.80907441016334
PGY,"Pagaya Technologies Ltd Cl A",21.82,0.14,+0.65%,2.00%,1%,4959,54.2%,45.8%,1.1845814977974
UMC,"United Microelectronics Corp ADR",19.05,0.71,+3.87%,39.60%,60%,4946,16.2%,83.8%,0.19295706705258
SIRI,"Siriusxm Holdings Inc",28.45,-0.24,-0.84%,13.07%,11%,4933,14.2%,85.8%,0.1656427221172
ISRG,"Intuitive Surg Inc",373.57,-5.24,-1.38%,33.52%,45%,4923,39.4%,60.6%,0.65035199463627
"Downloaded from Barchart.com as of 08-24-2026 09:46pm CDT"
