Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
CNQ,"Canadian Natural Resources",47.97,0.37,+0.78%,27.33%,35%,4898,18.1%,81.9%,0.22083748753739
IMAX,"Imax Corp",52.88,-0.38,-0.71%,56.91%,74%,4895,84.7%,15.3%,5.5528781793842
HWM,"Howmet Aerospace Inc",289.18,6.36,+2.25%,10.40%,5%,4801,60.5%,39.5%,1.5308381655245
ASPI,"Asp Isotopes Inc",4.27,-0.01,-0.23%,20.14%,17%,4800,18.3%,81.7%,0.22386537480877
EXK,"Endeavour Silver Corp",10.66,0.35,+3.39%,25.97%,9%,4712,9.3%,90.7%,0.10248011230697
BIRK,"Birkenstock Holding Plc",39.35,-1.65,-4.02%,28.45%,29%,4616,18.3%,81.7%,0.22440318302387
SEI,"Solaris Energy Infrastructure Inc",63.3,3.4,+5.68%,23.89%,10%,4522,8.6%,91.4%,0.094650205761317
GRPN,"Groupon Cl A",21.51,-0.47,-2.14%,30.74%,37%,4502,12.9%,87.1%,0.14817648559041
SNDA,"Sonida Senior Living Inc",39.15,-0.08,-0.20%,14.84%,2%,4491,0.2%,99.8%,0.0022316447221602
CBL,"Cbl & Associates Properties Inc",58.11,0.54,+0.94%,30.35%,45%,4486,0.0%,100.0%,0
PTC,"Ptc Inc",149.75,-4.14,-2.69%,69.38%,79%,4475,0.1%,99.9%,0.0008946544
VERA,"Vera Therapeutics Inc Cl A",31.63,2.74,+9.48%,42.93%,53%,4433,16.9%,83.1%,0.20331161780673
DNN,"Denison Mines Corp",3.23,-0.03,-0.92%,11.29%,3%,4399,44.7%,55.3%,0.80879934210526
VIAV,"Viavi Solutions",43.54,0.55,+1.28%,52.33%,61%,4310,5.5%,94.5%,0.057928325969563
MRAM,"Everspin Technologies Inc",18.88,2.05,+12.18%,28.67%,41%,4270,7.3%,92.7%,0.078555190704723
GO,"Grocery Outlet Holding Corp",11.13,0.33,+3.06%,32.35%,45%,4263,7.6%,92.4%,0.082529202640934
HUBS,"Hubspot Inc",224.14,-16.37,-6.81%,39.33%,41%,4259,52.2%,47.8%,1.0939036381514
SM,"Sm Energy Company",33.75,1.33,+4.10%,9.37%,6%,4136,44.6%,55.4%,0.80453752181501
RPD,"Rapid7 Inc",13,-0.78,-5.66%,37.17%,51%,4108,3.4%,96.6%,0.035021415973797
GLOB,"Globant S.A.",37.38,-3.61,-8.81%,32.01%,26%,4103,53.5%,46.5%,1.1504192872117
AZN,"Astrazeneca Plc",156.45,-0.79,-0.50%,48.99%,47%,4056,30.9%,69.1%,0.4470210488762
"Downloaded from Barchart.com as of 08-17-2026 01:00am CDT"
