Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
TEX,"Terex Corp",66.48,2.28,+3.55%,32.52%,31%,21048,0.0%,100.0%,0.0004753304
SCHW,"The Charles Schwab Corp",112.3,2.51,+2.29%,14.35%,8%,20903,39.2%,60.8%,0.64435179358087
PAAS,"Pan Amer Silver Corp",53.07,1.15,+2.21%,31.69%,19%,20890,26.8%,73.2%,0.3666099699071
LYFT,"Lyft Inc Cl A",17.47,0.07,+0.40%,5.43%,2%,20709,32.6%,67.4%,0.48270924321615
BB,"Blackberry Ltd",8.04,-0.1,-1.23%,19.35%,44%,20698,31.1%,68.9%,0.45167625192874
CHWY,"Chewy Inc",24.02,0.14,+0.59%,67.72%,82%,20623,32.6%,67.4%,0.48356233364506
ABVX,"Abivax Sa ADR",114.95,-3.25,-2.75%,12.58%,12%,20221,31.0%,69.0%,0.44932626146789
JOBY,"Joby Aviation Inc",7.53,-0.05,-0.66%,6.94%,2%,20206,25.7%,74.3%,0.34572094572095
RCAT,"Red Cat Holdings Inc",9.62,0.09,+0.94%,27.87%,21%,20153,45.0%,55.0%,0.81968397291196
PG,"Procter & Gamble",144.68,1.71,+1.20%,22.71%,27%,19921,38.5%,61.5%,0.62540796344648
ENVX,"Enovix Corp",3.38,0.11,+3.36%,35.08%,41%,19494,27.6%,72.4%,0.3803993768588
RUM,"Rum Group Inc",9.05,0.62,+7.35%,10.73%,61%,19464,3.8%,96.2%,0.039465954606142
VRT,"Vertiv Holdings",261.95,-2.68,-1.01%,26.96%,14%,19450,47.8%,52.2%,0.91625615763547
MO,"Altria Group",66.09,-0.85,-1.27%,59.99%,78%,19041,40.6%,59.4%,0.68221574344023
CSX,"CSX Corp",51.59,0.62,+1.22%,32.05%,16%,19002,6.7%,93.3%,0.072105619498984
FCEL,"Fuelcell Energy Inc",19.54,1.18,+6.43%,38.00%,51%,18954,27.5%,72.5%,0.37877355059286
NCLH,"Norwegian Cruise Ord",17.24,0.49,+2.93%,25.05%,24%,18934,29.8%,70.2%,0.42468021068473
CLS,"Celestica Inc",296.55,-5.45,-1.80%,18.60%,8%,18681,30.9%,69.1%,0.44780283654964
COP,Conocophillips,134.87,-0.02,-0.01%,41.18%,34%,18674,19.3%,80.7%,0.23947962299217
SBUX,"Starbucks Corp",107.08,3.09,+2.97%,3.71%,3%,18558,54.5%,45.5%,1.1969930152717
STX,"Seagate Technology",850,-0.24,-0.03%,41.88%,37%,18548,52.8%,47.2%,1.1192870201097
HD,"Home Depot",335.61,1.12,+0.33%,43.72%,34%,18535,35.1%,64.9%,0.54137214137214
MCD,"McDonald's Corp",270.95,1.82,+0.68%,42.54%,50%,18442,32.9%,67.1%,0.49026262626263
ZTS,"Zoetis Inc Cl A",77.73,2.71,+3.61%,41.50%,57%,18196,16.3%,83.7%,0.19459033613445
ZIM,"Zim Integrated Shipping Services Ltd",28.25,1.09,+4.01%,9.30%,16%,18186,19.0%,81.0%,0.2342880412651
CXW,"Corecivic Inc",34.01,0.5,+1.49%,23.11%,42%,18015,1.4%,98.6%,0.01447235048992
AEM,"Agnico-Eagle Mines Ltd",216.06,4.02,+1.90%,73.97%,82%,17999,26.0%,74.0%,0.35076923076923
ALAB,"Astera Labs Inc",284.97,-5.55,-1.91%,26.40%,26%,17988,56.3%,43.7%,1.2859321387724
GEV,"GE Vernova Inc",956.85,-9.16,-0.95%,21.32%,18%,17965,42.8%,57.2%,0.74978085127106
FLY,"Firefly Aerospace Inc",24.45,0.82,+3.47%,24.26%,12%,17957,14.2%,85.8%,0.16513106670127
ASML,"ASML Holding NV",1763.76,13.45,+0.77%,39.40%,33%,17570,47.3%,52.7%,0.89781810326204
SAN,"Banco Santander ADR",14.59,0.38,+2.67%,32.01%,53%,17564,0.2%,99.8%,0.0018252338580881
TJX,"TJX Companies",140.53,-0.16,-0.11%,37.85%,35%,17208,39.8%,60.2%,0.66052301457107
SPCE,"Virgin Galactic Holdings Inc",3.08,0,0.00%,0.87%,1%,17117,39.5%,60.5%,0.65333719694774
SHEL,"Shell Plc ADR",93.33,-0.32,-0.34%,46.86%,40%,17018,11.4%,88.6%,0.12926343729263
SOC,"Sable Offshore Corp",5.1,0.03,+0.59%,25.10%,8%,16978,6.9%,93.1%,0.074217019930402
CMCSA,"Comcast Corp A",26.85,0.43,+1.63%,27.32%,14%,16968,24.2%,75.8%,0.31995332555426
ABNB,"Airbnb Inc Cl A",187.3,2.3,+1.24%,18.50%,18%,16584,50.7%,49.3%,1.0276317398215
LYB,"Lyondellbasell Industries NV",67.53,-0.57,-0.84%,3.02%,1%,16542,6.8%,93.2%,0.073458792991564
AGNC,"Agnc Investment Corp",10.89,-0.03,-0.27%,11.40%,11%,16527,54.9%,45.1%,1.2186870720902
MDT,"Medtronic Inc",93.35,1.05,+1.14%,67.56%,88%,16470,18.4%,81.6%,0.22517295246597
ERO,"Ero Copper Corp",39.42,3.4,+9.44%,51.70%,38%,16382,16.5%,83.5%,0.19777729034145
TGTX,"Tg Therapeutics",54.27,3.71,+7.34%,66.16%,88%,16369,7.7%,92.3%,0.083824405747203
GE,"GE Aerospace",348.37,3.73,+1.08%,25.53%,29%,16299,57.8%,42.2%,1.3690406976744
FSLR,"First Solar Inc",214.28,0.22,+0.10%,13.16%,14%,16050,48.3%,51.7%,0.93257074051776
SBSW,"Sibanye Gold Ltd ADR",12.58,0.76,+6.43%,50.49%,62%,15873,8.2%,91.8%,0.089430336307481
BX,"Blackstone Inc",143.38,2.03,+1.44%,35.03%,45%,15586,45.2%,54.8%,0.82441765187873
NET,"Cloudflare Inc Cl A",293.14,14.23,+5.10%,26.13%,27%,15556,48.9%,51.1%,0.95574553683681
INTU,"Intuit Inc",367,5.13,+1.42%,79.49%,78%,15535,33.9%,66.1%,0.51354247856586
KGC,"Kinross Gold Corp",32.76,1.33,+4.23%,46.37%,47%,15505,16.5%,83.5%,0.19794483504597
TXN,"Texas Instruments",264.36,-1.24,-0.47%,30.51%,52%,15465,62.5%,37.5%,1.6686798964625
TOST,"Toast Inc Cl A",36.64,1.32,+3.74%,9.10%,8%,15443,14.1%,85.9%,0.16463046757164
RIG,"Transocean Inc",5.92,-0.09,-1.50%,2.62%,2%,15368,16.4%,83.6%,0.19558114205695
BLSH,"Bullish Ord Shs",30.41,1.97,+6.93%,15.79%,9%,15302,50.6%,49.4%,1.0246096851019
ABT,"Abbott Laboratories",116.64,2.5,+2.19%,37.37%,47%,15280,24.9%,75.1%,0.33077860999826
DE,"Deere & Company",647.47,26.53,+4.27%,48.97%,40%,15248,38.5%,61.5%,0.62627986348123
PSNL,"Personalis Inc",18.38,1.5,+8.89%,6.14%,3%,15206,2.8%,97.2%,0.028544372294372
KMI,"Kinder Morgan Inc",30.98,-0.63,-1.99%,41.52%,48%,15189,41.0%,59.0%,0.69520089285714
OSCR,"Oscar Health Inc Cl A",32.04,0.47,+1.49%,16.23%,13%,15119,16.3%,83.7%,0.19489449142496
ZS,"Zscaler Inc",181.74,6.79,+3.88%,75.99%,93%,14880,38.6%,61.4%,0.62783065310141
TSCO,"Tractor Supply Company",34.98,-0.07,-0.20%,38.67%,39%,14849,20.1%,79.9%,0.25086344874063
SG,"Sweetgreen Inc Cl A",6.99,0.41,+6.23%,19.21%,24%,14827,37.8%,62.2%,0.60865791472279
MS,"Morgan Stanley",214.2,6.75,+3.25%,33.53%,39%,14810,53.9%,46.1%,1.1680573854487
RZLV,"Rezolve AI Plc",2.46,-0.01,-0.40%,1.32%,2%,14432,20.6%,79.4%,0.25878761447885
KHC,"Kraft Heinz Company",25.58,0.01,+0.04%,50.84%,51%,14337,25.7%,74.3%,0.34594442358243
GFI,"Gold Fields Ltd ADR",47.81,2.36,+5.19%,69.17%,78%,14177,10.2%,89.8%,0.11375599025846
TLRY,"Tilray Brands Inc",4.84,0.17,+3.64%,8.81%,7%,14122,7.7%,92.3%,0.08305851675742
CRDO,"Credo Technology Group Holding",230.57,-0.78,-0.34%,49.58%,47%,14117,41.5%,58.5%,0.71032226799128
LAC,"Lithium Americas Corp",3.14,0.17,+5.72%,4.31%,3%,14114,8.1%,91.9%,0.087700369913687
QXO,"Qxo Inc",13.76,0.42,+3.15%,53.20%,59%,14100,19.4%,80.6%,0.24108793240032
GEMI,"Gemini Space Station Inc Cl A",4.28,0.14,+3.38%,63.96%,60%,14072,15.6%,84.4%,0.18491074435837
GGAL,"Grupo Fin Galicia ADR",41.45,0.45,+1.10%,2.11%,3%,14003,87.6%,12.4%,7.0895436164067
EIX,"Edison International",71.59,-3.07,-4.11%,84.03%,96%,14002,42.6%,57.4%,0.74067628045748
NXPI,"Nxp Semiconductors",225.56,2.59,+1.16%,24.79%,40%,13680,6.1%,93.9%,0.064425770308123
DOW,"Dow Inc",32.35,-0.55,-1.67%,0.00%,0%,13634,21.5%,78.5%,0.27361046240075
MELI,"Mercadolibre Inc",1922.73,0.77,+0.04%,16.85%,12%,13566,50.3%,49.7%,1.0127596439169
UAL,"United Airlines Holdings",113.17,1.46,+1.31%,3.56%,4%,13515,35.7%,64.3%,0.55487804878049
ALM,"Almonty Industries Inc",18.51,0.82,+4.64%,18.68%,19%,13489,7.2%,92.8%,0.077052060044714
SYM,"Symbotic Inc",41.83,0.37,+0.89%,2.46%,2%,13355,80.9%,19.1%,4.2290524667189
BIRK,"Birkenstock Holding Plc",35.64,1.09,+3.15%,40.59%,44%,13274,23.9%,76.1%,0.31425742574257
RUN,"Sunrun Inc",9.16,-0.2,-2.14%,8.90%,4%,13245,42.8%,57.2%,0.74943864747061
OWL,"Blue Owl Capital Inc",11.67,0.27,+2.37%,31.82%,24%,13047,37.8%,62.2%,0.60895301516833
LLYVK,"Liberty Live Holdings Inc Series C",105.42,-0.03,-0.03%,21.74%,8%,13047,0.0%,100.0%,0
TIGR,"Up Fintech Holding Ltd ADR",5.33,0.26,+5.13%,13.03%,10%,12991,16.0%,84.0%,0.19019697663765
DINO,"HF Sinclair Corp",97.32,4.6,+4.96%,77.75%,90%,12900,29.8%,70.2%,0.42384105960265
VKTX,"Viking Thera",33.89,-0.47,-1.37%,53.24%,77%,12709,35.5%,64.5%,0.54950012192148
PAGP,"Plains Gp Holdings LP",26.84,0.04,+0.15%,36.30%,32%,12626,61.9%,38.1%,1.6244024111411
TTWO,"Take-Two Interactive",239.62,-0.53,-0.22%,54.23%,59%,12616,36.5%,63.5%,0.57503121098627
ONON,"On Holding Ag Cl A",30.02,0.12,+0.40%,5.50%,5%,12518,56.7%,43.3%,1.3078908554572
ACN,"Accenture Plc",185.28,3.93,+2.17%,64.56%,60%,12495,50.7%,49.3%,1.028079857166
PGY,"Pagaya Technologies Ltd Cl A",21.68,1.44,+7.11%,5.00%,2%,12416,8.8%,91.2%,0.09643235605793
PSKY,"Paramount Skydance Corp Cl B",10.35,0.06,+0.58%,6.45%,13%,12373,17.5%,82.5%,0.21208855799373
M,"Macy's Inc",22.82,0.24,+1.06%,48.24%,70%,12220,38.9%,61.1%,0.63697253851306
MNKD,"Mannkind Corp",4.15,-0.11,-2.58%,5.76%,6%,12179,1.3%,98.7%,0.012806652806653
DK,"Delek US Holdings",71.47,7.43,+11.60%,75.03%,79%,12140,0.6%,99.4%,0.0063831551023792
GIS,"General Mills",39.97,0.36,+0.91%,43.14%,33%,12079,58.6%,41.4%,1.4133866133866
UPS,"United Parcel Service",102.01,-0.57,-0.56%,11.39%,7%,12052,36.3%,63.7%,0.56906652779586
UMAC,"Unusual Machines Inc",27.43,1.45,+5.58%,31.60%,38%,12050,27.3%,72.7%,0.37635636778983
S,"Sentinelone Inc Cl A",21.19,0.25,+1.19%,62.04%,83%,11954,8.7%,91.3%,0.094989465970505
HYMC,"Hycroft Mining Holding Corp",27.07,0.93,+3.56%,11.91%,6%,11940,13.9%,86.1%,0.16193071233943
ALB,"Albemarle Corp",143.25,9.06,+6.75%,10.81%,6%,11755,29.3%,70.7%,0.41439056671881
NAT,"Nordic American Tanker Shipping Ltd",6.97,-0.02,-0.29%,54.49%,68%,11617,31.4%,68.6%,0.45795682730924
CPB,"The Campbell's Company",23.95,0.18,+0.76%,24.79%,79%,11414,26.9%,73.1%,0.3672735984667
PONY,"Pony AI Inc ADR",8.23,0.48,+6.26%,8.37%,6%,11313,19.5%,80.5%,0.24264059753954
ELF,"E.L.F. Beauty Inc",101.94,3.48,+3.53%,9.60%,7%,11299,35.9%,64.1%,0.55912791499931
AUR,"Aurora Innovation Inc Cl A",6.24,0.12,+1.96%,2.98%,7%,11237,26.2%,73.8%,0.35483482035206
KEY,Keycorp,21.87,0.02,+0.09%,3.17%,2%,11162,19.5%,80.5%,0.24173990432751
TEAM,"Atlassian Corp",171.81,-3.1,-1.77%,34.05%,29%,11154,37.2%,62.8%,0.59115549215407
UCTT,"Ultra Clean Holdings",76.43,3.42,+4.68%,51.01%,73%,11137,1.3%,98.7%,0.013560247542774
UAMY,"United States Antimony Corp",5.49,0.22,+4.17%,3.01%,3%,11011,18.0%,82.0%,0.22005540166205
DDOG,"Datadog Cl A",235.62,3.07,+1.32%,37.98%,34%,10901,48.7%,51.3%,0.95113656703061
CPRT,"Copart Inc",33.8,-0.53,-1.54%,59.76%,80%,10614,18.7%,81.3%,0.23032340326881
AMGN,"Amgen Inc",439.33,5.6,+1.29%,57.51%,73%,10590,57.4%,42.6%,1.344995571302
SCCO,"Southern Copper Corp",216,17.27,+8.69%,58.84%,48%,10477,17.4%,82.6%,0.21121387283237
CVS,"CVS Corp",93.02,-0.63,-0.67%,17.51%,17%,10238,43.8%,56.2%,0.78052173913043
MDB,"Mongodb Inc Cl A",430.83,10.46,+2.49%,70.47%,88%,10178,60.1%,39.9%,1.5050455328575
ABCL,"Abcellera Biologics Inc",11.32,-0.25,-2.16%,5.44%,14%,10114,20.5%,79.5%,0.25796019900498
OMER,"Omeros Corp",19.27,0.64,+3.44%,3.98%,4%,10110,7.1%,92.9%,0.076333439795592
O,"Realty Income Corp",62.6,-0.57,-0.90%,19.19%,18%,10063,41.2%,58.8%,0.69925700776765
OUST,"Ouster Inc",38.42,0.47,+1.24%,30.46%,37%,10057,29.8%,70.2%,0.42349610757254
AAP,"Advance Auto Parts Inc",42.58,0.19,+0.45%,6.39%,6%,10046,46.3%,53.7%,0.86278509178565
SEV,"Aptera Motors Corp. Cl B",2.47,0.12,+5.11%,7.84%,13%,9941,2.3%,97.7%,0.023579077429984
CLOV,"Clover Health Investments Corp",4.15,0.05,+1.22%,0.32%,1%,9827,23.2%,76.8%,0.30176182275798
BORR,"Borr Drilling Ltd",4.5,0.07,+1.58%,4.85%,4%,9823,13.5%,86.5%,0.15551111633925
MMM,"3M Company",178.96,0.87,+0.49%,10.93%,12%,9818,28.8%,71.2%,0.4035739814153
LMND,"Lemonade Inc",53.37,2.66,+5.25%,3.36%,2%,9776,48.2%,51.8%,0.92934675350306
WPM,"Wheaton Precious Metals",157.78,7.53,+5.01%,71.20%,74%,9721,29.3%,70.7%,0.41396363636364
AEHR,"Aehr Test Systems",101.73,-4.24,-4.00%,36.97%,38%,9608,54.0%,46.0%,1.1757246376812
SPOT,"Spotify Technology S.A.",533.72,0.59,+0.11%,17.70%,17%,9565,40.4%,59.6%,0.67689340813464
BNY,"Bank of New York Mellon",158.49,1.25,+0.79%,12.20%,16%,9493,75.6%,24.4%,3.0900473933649
HMY,"Harmony Gold Mining ADR",23.54,1.52,+6.90%,41.58%,63%,9422,7.1%,92.9%,0.076923076923077
ZM,"Zoom Communications Inc",107.43,1.13,+1.06%,66.50%,85%,9410,47.2%,52.8%,0.89374119541155
TLN,"Talen Energy Corporation",314.46,-2.53,-0.80%,32.46%,27%,9392,8.6%,91.4%,0.094001164822365
ISRG,"Intuitive Surg Inc",378.81,4.33,+1.16%,38.67%,49%,9334,56.3%,43.7%,1.2866242038217
CIEN,"Ciena Corp",395.79,3.31,+0.84%,64.85%,55%,9316,49.8%,50.2%,0.99272727272727
EQX,"Equinox Gold Corp",13.53,0.65,+5.05%,61.42%,46%,9315,11.1%,88.9%,0.12432106216053
EXK,"Endeavour Silver Corp",10.62,-0.35,-3.19%,29.03%,10%,9304,8.5%,91.5%,0.092531705025834
PINS,"Pinterest Inc",23.4,0.17,+0.73%,16.87%,22%,9298,22.3%,77.7%,0.28692041522491
BKNG,"Booking Holdings",209.62,-0.25,-0.12%,22.40%,33%,9228,45.7%,54.3%,0.84044674910251
NXE,"Nexgen Energy Ltd",10.86,0.64,+6.26%,14.34%,10%,9221,16.1%,83.9%,0.19242208715893
WU,"Western Union Company",7.3,0.01,+0.14%,37.49%,85%,9131,11.8%,88.2%,0.13344091360477
KSS,"Kohl's Corp",17.6,0.27,+1.56%,41.79%,72%,9070,31.0%,69.0%,0.44911327688129
OKTA,"Okta Inc Cl A",135.14,0.98,+0.73%,91.13%,94%,9000,45.6%,54.4%,0.83673469387755
CARR,"Carrier Global Corp",60.37,0.22,+0.37%,24.19%,6%,8979,93.4%,6.6%,14.116161616162
RXT,"Rackspace Technology Inc",3.32,0.07,+2.15%,8.05%,19%,8964,16.2%,83.8%,0.19392647842302
DUOT,"Duos Technologies Group Inc",10.32,-0.09,-0.86%,12.46%,14%,8931,0.3%,99.7%,0.0029197080291971
KTOS,"Kratos Defense & Security Inc",57.17,0.99,+1.76%,22.24%,18%,8897,41.4%,58.6%,0.70734983688352
D,"Dominion Energy Inc",66.6,-0.87,-1.29%,25.48%,24%,8882,3.5%,96.5%,0.036043392044792
BNTX,"Biontech Se ADR",116.57,5.68,+5.12%,74.89%,94%,8842,23.3%,76.7%,0.30316875460575
RTX,"Rtx Corp",209.91,-2.38,-1.12%,31.34%,28%,8764,43.9%,56.1%,0.78311291963377
MBLY,"Mobileye Global Inc Cl A",9.03,0.15,+1.69%,13.12%,16%,8729,20.6%,79.4%,0.25905091590942
NTNX,"Nutanix Inc",67.64,1.31,+1.97%,64.05%,81%,8703,26.6%,73.4%,0.36325187969925
ADI,"Analog Devices",373.09,2.85,+0.77%,32.83%,41%,8655,36.7%,63.3%,0.57880335643926
HAL,"Halliburton Company",35.34,-0.35,-0.98%,22.51%,15%,8639,40.9%,59.1%,0.69126859827721
APH,"Amphenol Corp",157.01,3.9,+2.55%,37.42%,33%,8588,28.0%,72.0%,0.38964401294498
EL,"Estee Lauder Companies",101.94,5.79,+6.02%,16.21%,8%,8551,33.4%,66.6%,0.50149253731343
TECK,"Teck Resources Ltd",69.2,3.04,+4.59%,53.79%,54%,8447,2.2%,97.8%,0.022267941425632
AFRM,"Affirm Holdings Inc Cl A",77.03,1.98,+2.64%,51.30%,58%,8410,38.1%,61.9%,0.61451334229219
HRL,"Hormel Foods Corp",23.88,-0.2,-0.83%,39.87%,83%,8374,20.9%,79.1%,0.26476363087147
NG,"Novagold Resources Inc",8.72,0.06,+0.69%,42.20%,66%,8368,14.2%,85.8%,0.16529731235204
DOCU,"Docusign Inc",62,-0.28,-0.45%,70.41%,75%,8344,25.7%,74.3%,0.3458064516129
SEDG,"Solaredge Tech",30.83,-0.07,-0.23%,20.01%,7%,8312,60.0%,40.0%,1.5021071643588
VFC,"V.F. Corp",14.37,0.42,+3.01%,4.87%,2%,8274,34.7%,65.3%,0.53165494261385
BHP,"Bhp Billiton Ltd ADR",97.03,3.4,+3.63%,66.24%,66%,8267,18.0%,82.0%,0.21968132192387
OLLI,"Ollies Bargain CS",76.07,1.32,+1.77%,66.27%,93%,8251,1.6%,98.4%,0.016258159871905
ON,"On Semiconductor",74.21,-0.5,-0.67%,27.99%,43%,8222,54.0%,46.0%,1.1751322751323
NVS,"Novartis Ag ADR",158.86,2.62,+1.68%,96.15%,99%,8193,44.2%,55.8%,0.79356392294221
PBF,"PBF Energy Inc",73.53,3.97,+5.71%,52.44%,74%,8126,8.5%,91.5%,0.093085821899381
ABUS,"Arbutus Biopharma Corp",5.21,0.44,+9.22%,0.00%,0%,8118,40.9%,59.1%,0.69125
RILY,"Brc Group Holdings Inc",7.12,0.19,+2.74%,1.35%,2%,8107,7.0%,93.0%,0.07562690725753
LI,"Li Auto Inc ADR",13.05,0.13,+1.01%,31.30%,48%,8099,54.8%,45.2%,1.2146568225321
SMMT,"Summit Therapeu ADR",13.16,0.73,+5.87%,28.99%,47%,8043,28.4%,71.6%,0.3970818134445
EMR,"Emerson Electric Company",157.26,2.54,+1.64%,33.48%,24%,8015,7.7%,92.3%,0.083400919167343
ALT,"Altimmune Inc",3.11,0.16,+5.42%,0.55%,2%,7965,1.4%,98.6%,0.014262065452693
TER,"Teradyne Inc",375.74,-7.41,-1.93%,41.78%,61%,7946,55.3%,44.7%,1.239571589628
CAVA,"Cava Group Inc",73.63,1.6,+2.22%,15.10%,12%,7912,53.5%,46.5%,1.15
TEVA,"Teva Pharmaceutical Industries ADR",37.34,0.53,+1.44%,11.40%,8%,7765,30.6%,69.4%,0.44036356891115
MPT,"Medical Properties Trust Inc",4.12,0.04,+0.98%,17.15%,36%,7747,39.9%,60.1%,0.66494734579841
DAR,"Darling International Inc",65.74,-2.1,-3.10%,20.60%,34%,7595,19.0%,81.0%,0.23455786736021
GILD,"Gilead Sciences Inc",146.12,2.68,+1.87%,41.66%,45%,7594,20.8%,79.2%,0.26272031925507
MCHP,"Microchip Technology",76.08,0.27,+0.36%,21.39%,22%,7551,25.0%,75.0%,0.33339219494967
CRSP,"Crispr Therapeutics Ag",59.5,1.38,+2.37%,41.01%,44%,7530,28.9%,71.1%,0.40668783859518
QTTB,"Q32 Bio Inc",15.97,0.11,+0.69%,20.75%,51%,7528,0.1%,99.9%,0.0009307273
UROY,"Uranium Royalty Corp",4.38,0.23,+5.54%,14.31%,13%,7515,4.9%,95.1%,0.051637279596977
KVUE,"Kenvue Inc",19.06,0.13,+0.69%,1.85%,1%,7504,14.4%,85.6%,0.16830141678343
ETSY,"Etsy Inc",81.03,-0.18,-0.22%,6.60%,7%,7492,16.0%,84.0%,0.19015091342335
MGM,"MGM Resorts International",43.74,0.57,+1.32%,26.11%,29%,7482,65.6%,34.4%,1.9033760186263
IE,"Ivanhoe Electric Inc",11.27,0.98,+9.52%,22.11%,13%,7472,8.4%,91.6%,0.091599707815924
FISV,"Fiserv Inc",52.58,1.2,+2.34%,14.63%,15%,7438,23.1%,76.9%,0.30012235623143
LOW,"Lowe's Companies",216.09,-1.25,-0.58%,46.92%,44%,7416,44.7%,55.3%,0.80745795759201
AMPX,"Amprius Technologies Inc",10.34,0.14,+1.37%,5.35%,3%,7388,20.7%,79.3%,0.26139661942974
AMKR,"Amkor Technology",50.26,-0.6,-1.18%,41.85%,39%,7372,59.2%,40.8%,1.4532445923461
AGI,"Alamos Gold Inc",37.86,1.17,+3.19%,63.71%,56%,7292,24.0%,76.0%,0.31600794080491
LUV,"Southwest Airlines Company",40.38,0.49,+1.23%,21.37%,21%,7289,39.6%,60.4%,0.65583825533848
STM,"Stmicroelectronics N.V. ADR",50.56,0.64,+1.28%,33.70%,52%,7102,32.0%,68.0%,0.47069786705322
APA,"Apa Corp",43.39,-1.,-2.25%,26.08%,22%,7071,18.1%,81.9%,0.22103263685028
LUMN,"Lumen Technologies Inc",5.94,-0.07,-1.16%,16.97%,6%,7006,28.4%,71.6%,0.39617377441212
PBI,"Pitney Bowes Inc",16.48,0.31,+1.92%,10.61%,8%,6939,0.9%,99.1%,0.0094559208612162
EXE,"Expand Energy Corporation",96.09,0.02,+0.02%,27.47%,25%,6935,11.3%,88.7%,0.12745894976427
HCA,"Hca Holdings Inc",429.19,22.92,+5.64%,33.32%,53%,6890,57.6%,42.4%,1.3595890410959
SO,"Southern Company",88.94,-2.49,-2.72%,40.06%,37%,6871,32.7%,67.3%,0.48497946833802
MTZ,"Mastec Inc",266.26,-5.6,-2.06%,48.72%,50%,6840,3.3%,96.7%,0.034326326931801
BROS,"Dutch Bros Inc Cl A",49.87,0.5,+1.01%,1.71%,4%,6737,41.9%,58.1%,0.72169690774342
DXCM,"Dexcom Inc",92.34,2.12,+2.35%,10.92%,4%,6696,45.9%,54.1%,0.8487023743788
KYIV,"Kyivstar Group Ltd",13.25,0.43,+3.35%,2.93%,1%,6689,2.3%,97.7%,0.023095747935148
GRRR,"Gorilla Technology Group Inc",16.06,0.81,+5.31%,24.15%,71%,6652,36.1%,63.9%,0.56407241946861
GAP,"Gap Inc",19.8,0.15,+0.76%,58.06%,75%,6629,44.8%,55.2%,0.81268799562483
TRIP,"Tripadvisor Inc",10,-0.03,-0.30%,14.53%,29%,6622,41.5%,58.5%,0.70890322580645
ULTA,"Ulta Beauty Inc",521.46,6.32,+1.23%,71.82%,93%,6608,71.7%,28.3%,2.5336898395722
TMUS,"T-Mobile US",183.04,1.82,+1.00%,47.04%,53%,6581,29.4%,70.6%,0.41557324155732
SNPS,"Synopsys Inc",397.87,-0.05,-0.01%,70.96%,75%,6535,37.3%,62.7%,0.59390243902439
FTNT,"Fortinet Inc",153.51,2.72,+1.80%,30.86%,45%,6523,53.6%,46.4%,1.1542272126816
DUK,"Duke Energy Corp",119.85,-2.84,-2.31%,33.19%,24%,6429,52.5%,47.5%,1.1037303664921
STLA,"Stellantis N.V.",5.41,0.15,+2.85%,39.43%,42%,6423,24.1%,75.9%,0.31780878128847
IBKR,"Interactive Brokers",93.87,4.02,+4.47%,27.66%,21%,6400,34.4%,65.6%,0.52344679838134
NN,"Nextnav Inc",17.55,0.22,+1.27%,39.46%,47%,6397,14.7%,85.3%,0.1724706744868
EQPT,"Equipmentshare.com Inc",18.51,0.24,+1.31%,36.96%,36%,6388,96.5%,3.5%,27.265486725664
NNE,"Nano Nuclear Energy Inc",18.85,0.62,+3.40%,25.75%,16%,6352,39.0%,61.0%,0.63880288957688
EQT,"Eqt Corp",53.72,-0.17,-0.32%,24.29%,14%,6220,41.2%,58.8%,0.70038272279934
REAL,"The Realreal Inc",11.12,-0.53,-4.55%,20.86%,25%,6207,10.5%,89.5%,0.11696958790714
ASPI,"Asp Isotopes Inc",4,0.05,+1.27%,5.70%,2%,6190,13.0%,87.0%,0.14948932219127
MNST,"Monster Beverage Corp",47.79,0.3,+0.63%,15.10%,23%,6180,19.8%,80.2%,0.24722502522704
MA,"Mastercard Inc",580.63,6.78,+1.18%,27.63%,20%,6165,43.4%,56.6%,0.76698194325021
LVS,"Las Vegas Sands",47.03,1.06,+2.31%,9.79%,6%,6131,41.6%,58.4%,0.71161362367393
BTU,"Peabody Energy Corp",27.61,0.75,+2.79%,10.69%,7%,6129,22.8%,77.2%,0.29467680608365
TTMI,"TTM Technologies",110.54,-3.84,-3.36%,45.11%,42%,6106,53.8%,46.2%,1.1652482269504
SE,"Sea Ltd ADR",117.53,0.29,+0.25%,22.95%,27%,6069,18.0%,82.0%,0.21891946173931
CEG,"Constellation Energy",272.88,-0.04,-0.01%,11.96%,8%,6034,50.0%,50.0%,0.99801324503311
AMLX,"Amylyx Pharmaceuticals Inc",38.66,-1.,-2.52%,7.72%,5%,6030,41.8%,58.2%,0.71794871794872
COF,"Capital One Financial",217.91,5.43,+2.56%,15.47%,9%,5996,42.1%,57.9%,0.72646127267492
GNK,"Genco Shipping & Trading Ltd",26.52,0.43,+1.65%,16.43%,24%,5966,0.4%,99.6%,0.0042080457835381
HSAI,"Hesai Group ADR",19.1,0.48,+2.58%,25.81%,12%,5964,58.6%,41.4%,1.4175111471423
SU,"Suncor Energy Inc",68.42,0.48,+0.71%,19.17%,26%,5930,8.5%,91.5%,0.092483419307296
KMX,"Carmax Inc",62.13,1.08,+1.77%,16.38%,33%,5875,17.4%,82.6%,0.21009268795057
AMTX,"Aemetis Inc",2.07,0.15,+7.81%,5.44%,3%,5857,0.9%,99.1%,0.0087840165346194
BILL,"Bill Holdings Inc",47.82,0.42,+0.89%,18.78%,22%,5774,42.7%,57.3%,0.74652147610405
